"","STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","DATA"
"7860","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-05-30",NA,78,49,75,1973-05-30
"7861","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-05-31",NA,81,56,79,1973-05-31
"7862","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-01",NA,86,61,83,1973-06-01
"7863","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-02",NA,83,59,73,1973-06-02
"7864","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-03",NA,73,62,71,1973-06-03
"7865","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-04",NA,72,53,65,1973-06-04
"7866","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-05",NA,73,53,71,1973-06-05
"7867","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-06",NA,77,54,75,1973-06-06
"7868","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-07",NA,76,52,74,1973-06-07
"7869","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-08",NA,80,56,64,1973-06-08
"7870","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-09",NA,94,53,93,1973-06-09
"7871","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-10",NA,93,71,76,1973-06-10
"7872","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-11",NA,76,61,72,1973-06-11
"7873","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-12",NA,77,55,75,1973-06-12
"7874","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-13",NA,84,50,82,1973-06-13
"7875","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-14",NA,87,62,85,1973-06-14
"7876","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-15",NA,86,68,85,1973-06-15
"7877","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-16",NA,86,64,67,1973-06-16
"7878","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-17",NA,77,53,71,1973-06-17
"7879","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-18",NA,73,60,70,1973-06-18
"7880","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-19",NA,71,51,62,1973-06-19
"7881","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-20",NA,68,54,58,1973-06-20
"7882","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-21",NA,66,55,65,1973-06-21
"7883","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-22",NA,78,49,72,1973-06-22
"7884","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-23",NA,81,54,81,1973-06-23
"7885","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-24",NA,84,56,78,1973-06-24
"7886","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-25",NA,85,62,81,1973-06-25
"7887","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-26",NA,81,62,75,1973-06-26
"7888","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-27",NA,76,59,75,1973-06-27
"7889","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-28",NA,75,51,68,1973-06-28
"7890","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-29",NA,69,49,67,1973-06-29
"7891","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-06-30",NA,79,53,72,1973-06-30
"7892","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-01",NA,87,57,81,1973-07-01
"7893","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-02",NA,81,63,78,1973-07-02
"7894","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-03",NA,85,61,82,1973-07-03
"7895","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-04",NA,82,57,77,1973-07-04
"7896","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-05",NA,85,55,84,1973-07-05
"7897","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-06",NA,89,66,87,1973-07-06
"7898","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-07",NA,91,75,87,1973-07-07
"7899","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-08",NA,87,59,79,1973-07-08
"7900","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-09",NA,82,63,81,1973-07-09
"7901","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-10",NA,82,60,81,1973-07-10
"7902","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-11",NA,84,61,83,1973-07-11
"7903","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-12",NA,83,67,71,1973-07-12
"7904","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-13",NA,79,61,76,1973-07-13
"7905","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-14",NA,77,53,59,1973-07-14
"7906","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-15",NA,76,50,74,1973-07-15
"7907","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-16",NA,84,50,83,1973-07-16
"7908","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-17",NA,88,64,85,1973-07-17
"7909","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-18",NA,86,63,81,1973-07-18
"7910","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-19",NA,81,56,76,1973-07-19
"7911","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-20",NA,77,53,72,1973-07-20
"7912","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-21",NA,77,54,73,1973-07-21
"7913","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-22",NA,73,60,67,1973-07-22
"7914","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-23",NA,79,60,75,1973-07-23
"7915","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-24",NA,82,66,81,1973-07-24
"7916","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-25",NA,81,64,72,1973-07-25
"7917","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-26",NA,78,63,68,1973-07-26
"7918","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-27",NA,70,58,63,1973-07-27
"7919","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-28",NA,68,54,66,1973-07-28
"7920","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-29",NA,78,55,76,1973-07-29
"7921","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-30",NA,77,56,62,1973-07-30
"7922","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-07-31",NA,74,51,69,1973-07-31
"7923","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-01",NA,77,48,75,1973-08-01
"7924","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-02",NA,79,54,77,1973-08-02
"7925","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-03",NA,80,54,70,1973-08-03
"7926","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-04",NA,88,61,83,1973-08-04
"7927","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-05",NA,87,66,79,1973-08-05
"7928","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-06",NA,83,64,80,1973-08-06
"7929","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-07",NA,86,67,75,1973-08-07
"7930","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-08",NA,83,62,75,1973-08-08
"7931","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-09",NA,75,59,71,1973-08-09
"7932","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-10",NA,76,58,72,1973-08-10
"7933","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-11",NA,81,56,75,1973-08-11
"7934","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-12",NA,82,57,71,1973-08-12
"7935","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-13",NA,79,60,76,1973-08-13
"7936","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-14",NA,79,53,78,1973-08-14
"7937","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-15",NA,80,64,74,1973-08-15
"7938","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-16",NA,82,59,80,1973-08-16
"7939","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-17",NA,86,61,77,1973-08-17
"7940","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-18",NA,89,70,86,1973-08-18
"7941","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-19",NA,86,71,78,1973-08-19
"7942","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-20",NA,78,55,67,1973-08-20
"7943","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-21",NA,70,58,66,1973-08-21
"7944","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-22",NA,69,60,65,1973-08-22
"7945","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-23",NA,67,61,66,1973-08-23
"7946","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-24",NA,67,61,66,1973-08-24
"7947","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-25",NA,72,65,70,1973-08-25
"7948","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-26",NA,85,67,80,1973-08-26
"7949","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-27",NA,91,72,87,1973-08-27
"7950","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-28",NA,91,72,85,1973-08-28
"7951","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-29",NA,85,69,77,1973-08-29
"7952","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-30",NA,81,69,79,1973-08-30
"7953","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-08-31",NA,79,70,72,1973-08-31
"7954","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-01",NA,83,67,78,1973-09-01
"7955","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-02",NA,83,65,77,1973-09-02
"7956","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-03",NA,78,68,73,1973-09-03
"7957","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-04",NA,73,55,68,1973-09-04
"7958","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-05",NA,71,50,67,1973-09-05
"7959","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-06",NA,71,48,70,1973-09-06
"7960","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-07",NA,70,47,66,1973-09-07
"7961","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-08",NA,68,55,62,1973-09-08
"7962","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-09",NA,65,54,64,1973-09-09
"7963","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-10",NA,79,56,70,1973-09-10
"7964","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-11",NA,70,46,67,1973-09-11
"7965","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-12",NA,70,44,66,1973-09-12
"7966","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-13",NA,69,50,63,1973-09-13
"7967","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-14",NA,63,45,54,1973-09-14
"7968","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-15",NA,54,41,47,1973-09-15
"7969","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-16",NA,54,41,51,1973-09-16
"7970","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-17",NA,62,44,59,1973-09-17
"7971","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-18",NA,66,40,62,1973-09-18
"7972","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-19",NA,63,51,54,1973-09-19
"7973","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-20",NA,56,31,51,1973-09-20
"7974","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-21",NA,53,47,53,1973-09-21
"7975","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-22",NA,56,44,48,1973-09-22
"7976","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-23",NA,59,37,48,1973-09-23
"7977","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-24",NA,71,46,69,1973-09-24
"7978","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-25",NA,76,55,68,1973-09-25
"7979","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-26",NA,68,54,57,1973-09-26
"7980","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-27",NA,67,43,60,1973-09-27
"7981","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-28",NA,70,48,62,1973-09-28
"7982","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-29",NA,67,49,57,1973-09-29
"7983","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-09-30",NA,63,42,59,1973-09-30
"7984","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-01",NA,70,48,64,1973-10-01
"7985","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-02",NA,71,47,68,1973-10-02
"7986","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-03",NA,67,55,58,1973-10-03
"7987","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-04",NA,63,40,58,1973-10-04
"7988","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-05",NA,69,41,60,1973-10-05
"7989","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-06",NA,63,51,57,1973-10-06
"7990","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-07",NA,64,52,61,1973-10-07
"7991","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-08",NA,68,57,68,1973-10-08
"7992","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-09",NA,74,63,70,1973-10-09
"7993","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-10",NA,70,53,54,1973-10-10
"7994","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-11",NA,67,48,66,1973-10-11
"7995","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-12",NA,71,49,66,1973-10-12
"7996","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-13",NA,66,45,52,1973-10-13
"7997","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-14",NA,72,47,67,1973-10-14
"7998","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-15",NA,67,46,48,1973-10-15
"7999","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-16",NA,53,33,38,1973-10-16
"8000","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-17",NA,61,40,58,1973-10-17
"8001","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-18",NA,58,33,53,1973-10-18
"8002","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-19",NA,59,45,54,1973-10-19
"8003","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-20",NA,67,35,54,1973-10-20
"8004","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-21",NA,73,49,68,1973-10-21
"8005","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-22",NA,73,53,67,1973-10-22
"8006","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-23",NA,71,44,58,1973-10-23
"8007","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-24",NA,73,53,65,1973-10-24
"8008","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-25",NA,65,45,49,1973-10-25
"8009","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-26",NA,50,37,47,1973-10-26
"8010","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-27",NA,47,32,44,1973-10-27
"8011","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-28",NA,46,33,38,1973-10-28
"8012","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-29",NA,48,26,40,1973-10-29
"8013","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-30",NA,55,32,47,1973-10-30
"8014","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-10-31",NA,52,36,43,1973-10-31
"8015","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-01",NA,46,34,42,1973-11-01
"8016","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-02",NA,42,32,34,1973-11-02
"8017","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-03",NA,37,23,25,1973-11-03
"8018","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-04",NA,30,20,26,1973-11-04
"8019","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-05",NA,28,14,22,1973-11-05
"8020","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-06",NA,34,13,30,1973-11-06
"8021","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-07",NA,35,19,20,1973-11-07
"8022","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-08",NA,25,10,20,1973-11-08
"8023","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-09",NA,31,12,18,1973-11-09
"8024","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-10",NA,36,14,35,1973-11-10
"8025","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-11",NA,52,28,47,1973-11-11
"8026","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-12",NA,58,36,46,1973-11-12
"8027","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-13",NA,61,40,53,1973-11-13
"8028","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-14",NA,53,34,47,1973-11-14
"8029","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-15",NA,47,29,30,1973-11-15
"8030","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-16",NA,35,20,29,1973-11-16
"8031","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-17",NA,48,26,44,1973-11-17
"8032","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-18",NA,44,29,31,1973-11-18
"8033","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-19",NA,44,26,37,1973-11-19
"8034","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-20",NA,41,35,41,1973-11-20
"8035","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-21",NA,48,26,27,1973-11-21
"8036","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-22",NA,44,26,37,1973-11-22
"8037","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-23",NA,38,18,35,1973-11-23
"8038","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-24",NA,42,31,35,1973-11-24
"8039","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-25",NA,36,28,36,1973-11-25
"8040","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-26",NA,41,33,41,1973-11-26
"8041","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-27",NA,41,27,30,1973-11-27
"8042","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-28",NA,30,19,26,1973-11-28
"8043","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-29",NA,50,24,42,1973-11-29
"8044","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-11-30",NA,42,20,24,1973-11-30
"8045","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-01",NA,36,19,33,1973-12-01
"8046","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-02",NA,35,32,33,1973-12-02
"8047","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-03",NA,33,22,23,1973-12-03
"8048","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-04",NA,24,18,23,1973-12-04
"8049","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-05",NA,23,10,11,1973-12-05
"8050","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-06",NA,26,5,17,1973-12-06
"8051","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-07",NA,33,10,27,1973-12-07
"8052","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-08",NA,40,22,35,1973-12-08
"8053","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-09",NA,35,7,8,1973-12-09
"8054","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-10",NA,14,-3,9,1973-12-10
"8055","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-11",NA,24,10,20,1973-12-11
"8056","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-12",NA,25,19,23,1973-12-12
"8057","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-13",NA,23,5,6,1973-12-13
"8058","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-14",NA,15,4,14,1973-12-14
"8059","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-15",NA,20,4,4,1973-12-15
"8060","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-16",NA,18,-9,12,1973-12-16
"8061","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-17",NA,16,11,15,1973-12-17
"8062","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-18",NA,21,13,16,1973-12-18
"8063","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-19",NA,17,-2,-1,1973-12-19
"8064","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-20",NA,9,-15,-1,1973-12-20
"8065","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-21",NA,15,-4,14,1973-12-21
"8066","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-22",NA,33,11,23,1973-12-22
"8067","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-23",NA,26,23,25,1973-12-23
"8068","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-24",NA,26,22,23,1973-12-24
"8069","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-25",NA,30,22,29,1973-12-25
"8070","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-26",NA,33,27,29,1973-12-26
"8071","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-27",NA,29,10,11,1973-12-27
"8072","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-28",NA,23,9,13,1973-12-28
"8073","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-29",NA,13,-12,-10,1973-12-29
"8074","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-30",NA,-5,-20,-13,1973-12-30
"8075","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1973-12-31",NA,-5,-23,-15,1973-12-31
"8076","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-01",NA,-8,-28,-16,1974-01-01
"8077","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-02",NA,7,-19,3,1974-01-02
"8078","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-03",NA,6,-7,0,1974-01-03
"8079","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-04",NA,13,-6,2,1974-01-04
"8080","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-05",NA,7,-7,-3,1974-01-05
"8081","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-06",NA,3,-16,-8,1974-01-06
"8082","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-07",NA,5,-19,-7,1974-01-07
"8083","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-08",NA,3,-17,0,1974-01-08
"8084","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-09",NA,2,-21,-5,1974-01-09
"8085","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-10",NA,8,-15,-5,1974-01-10
"8086","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-11",NA,-5,-14,-13,1974-01-11
"8087","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-12",NA,0,-21,-6,1974-01-12
"8088","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-13",NA,13,-9,13,1974-01-13
"8089","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-14",NA,32,12,13,1974-01-14
"8090","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-15",NA,18,4,12,1974-01-15
"8091","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-16",NA,41,11,31,1974-01-16
"8092","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-17",NA,31,19,30,1974-01-17
"8093","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-18",NA,32,13,14,1974-01-18
"8094","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-19",NA,32,-3,32,1974-01-19
"8095","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-20",NA,33,30,33,1974-01-20
"8096","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-21",NA,33,28,29,1974-01-21
"8097","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-22",NA,29,16,22,1974-01-22
"8098","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-23",NA,23,9,18,1974-01-23
"8099","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-24",NA,21,3,19,1974-01-24
"8100","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-25",NA,32,13,31,1974-01-25
"8101","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-26",NA,38,29,30,1974-01-26
"8102","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-27",NA,29,7,16,1974-01-27
"8103","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-28",NA,32,7,27,1974-01-28
"8104","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-29",NA,40,12,36,1974-01-29
"8105","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-30",NA,36,20,29,1974-01-30
"8106","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-01-31",NA,29,-14,2,1974-01-31
"8107","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1974-02-01",NA,7,-8,4,1974-02-01
